Customer_id,Age,Gender,Newsletter
536122,16,1,0
536123,46,1,0
536124,28,1,0
536125,49,1,0
536126,27,1,0
536127,49,1,0
536128,35,0,0
536129,57,1,0
536130,29,0,0
536131,54,1,1
536132,35,1,0
536133,55,1,0
536134,56,0,0
536135,44,1,0
536136,39,0,0
536137,58,0,0
536138,29,1,0
536139,18,0,0
536140,20,1,0
536141,20,1,0
536142,60,1,0
536143,48,0,1
536144,40,0,0
536145,31,0,1
536146,38,1,1
536147,27,1,0
536148,44,1,1
536149,17,1,0
536150,53,1,0
536151,53,1,0
536152,57,1,0
536153,55,1,0
536154,29,1,0
536155,38,0,0
536156,32,0,1
536157,21,1,0
536158,57,0,0
536159,23,1,1
536160,55,1,0
536161,51,0,0
536162,36,0,0
536163,30,1,1
536164,46,0,0
536165,37,1,0
536166,53,1,0
536167,45,1,0
536168,33,0,0
536169,55,1,0
536170,26,1,0
536171,52,1,0
536172,31,1,0
536173,22,0,0
536174,61,1,0
536175,28,1,0
536176,28,1,0
536177,23,0,0
536178,52,1,1
536179,49,0,0
536180,40,0,0
536181,49,0,0
536182,23,1,1
536183,56,0,0
536184,33,1,0
536185,25,1,0
536186,25,0,0
536187,57,1,0
536188,37,1,0
536189,38,0,0
536190,38,1,0
536191,39,1,0
536192,26,1,0
536193,42,1,0
536194,17,1,0
536195,53,0,0
536196,60,0,0
536197,61,0,0
536198,42,1,0
536199,28,1,0
536200,35,0,0
536201,48,1,0
536202,49,1,0
536203,34,0,0
536204,62,0,0
536205,50,0,0
536206,58,1,1
536207,61,1,0
536208,49,1,0
536209,56,0,0
536210,43,0,0
536211,56,1,0
536212,56,0,0
536213,26,1,0
536214,54,1,0
536215,28,1,0
536216,35,1,0
536217,31,1,0
536218,47,0,1
536219,53,1,0
536220,40,1,0
536221,30,1,0
536222,29,0,0
536223,16,1,0
536224,44,1,0
536225,29,0,0
536226,59,1,0
536227,17,1,0
536228,55,0,1
536229,32,1,0
536230,56,0,0
536231,26,0,0
536232,23,1,0
536233,55,1,0
536234,46,1,0
536235,16,1,0
536236,57,1,1
536237,30,0,1
536238,32,0,0
536239,34,1,0
536240,16,1,1
536241,36,1,0
536242,57,1,0
536243,31,1,0
536244,32,1,0
536245,21,1,0
536246,43,1,1
536247,40,1,0
536248,16,0,0
536249,38,0,1
536250,49,1,0
536251,34,0,0
536252,37,1,0
536253,59,1,0
536254,42,1,0
536255,31,1,0
536256,53,1,0
536257,39,0,0
536258,49,1,0
536259,27,0,0
536260,54,1,0
536261,51,1,0
536262,31,1,0
536263,20,1,0
536264,62,1,0
536265,39,0,0
536266,24,1,0
536267,60,1,0
536268,43,1,0
536269,63,1,0
536270,63,1,0
536271,51,1,0
536272,53,0,0
536273,50,1,0
536274,59,0,0
536275,38,1,0
536276,61,1,0
536277,57,1,0
536278,56,1,0
536279,21,0,0
536280,49,0,0
536281,19,1,0
536282,53,1,0
536283,52,0,0
536284,17,0,1
536285,37,1,1
536286,49,1,0
536287,25,1,0
536288,26,1,0
536289,22,0,1
536290,55,0,0
536291,50,0,0
536292,51,1,0
536293,63,1,0
536294,60,1,0
536295,58,1,0
536296,56,1,0
536297,59,1,1
536298,33,0,0
536299,27,0,0
536300,50,0,0
536301,61,1,0
536302,31,1,0
536303,27,0,0
536304,54,1,0
536305,26,0,1
536306,29,0,0
536307,35,1,0
536308,55,1,0
536309,57,1,0
536310,51,0,0
536311,61,1,0
536312,30,1,0
536313,17,1,0
536314,41,1,0
536315,20,1,0
536316,25,1,0
536317,61,1,1
536318,47,0,0
536319,49,1,0
536320,25,0,0
536321,35,1,0
536322,38,1,0
536323,29,0,0
536324,53,1,0
536325,28,0,0
536326,17,1,0
536327,59,1,1
536328,22,1,0
536329,28,1,0
536330,39,1,0
536331,50,0,0
536332,23,1,1
536333,62,1,0
536334,50,1,0
536335,32,0,0
536336,43,1,0
536337,17,0,1
536338,27,1,0
536339,18,0,0
536340,28,1,0
536341,45,1,0
536342,30,0,0
536343,20,1,0
536344,28,1,0
536345,57,0,0
536346,32,1,0
536347,63,1,1
536348,52,0,0
536349,42,0,0
536350,46,0,0
536351,19,1,0
536352,40,1,1
536353,55,1,0
536354,51,1,0
536355,23,1,0
536356,60,1,0
536357,27,1,0
536358,59,0,0
536359,34,1,1
536360,37,1,0
536361,49,1,0
536362,29,1,1
536363,48,1,0
536364,37,1,0
536365,61,1,0
536366,48,1,0
536367,37,1,0
536368,41,1,0
536369,51,0,0
536370,39,0,1
536371,27,0,0
536372,34,1,1
536373,25,0,0
536374,22,1,1
536375,54,1,0
536376,43,1,0
536377,42,1,0
536378,25,0,0
536379,49,1,0
536380,49,1,0
536381,31,1,1
536382,27,1,1
536383,45,0,1
536384,60,1,0
536385,40,1,1
536386,23,1,0
536387,17,1,0
536388,40,1,0
536389,27,1,0
536390,30,1,0
536391,24,1,0
536392,57,0,0
536393,34,0,0
536394,41,1,0
536395,19,0,0
536396,53,1,0
536397,25,1,0
536398,61,0,0
536399,37,0,0
536400,61,0,0
536401,26,1,1
536402,30,1,0
536403,25,0,0
536404,23,1,0
536405,34,1,1
536406,31,1,0
536407,27,1,0
536408,32,0,0
536409,25,1,0
536410,21,1,0
536411,56,0,0
536412,46,0,0
536413,55,0,0
536414,57,1,0
536415,45,1,0
536416,43,1,0
536417,31,1,1
536418,42,0,0
536419,43,1,0
536420,33,0,0
536421,20,1,0
536422,44,1,0
536423,29,0,0
536424,27,1,0
536425,50,1,1
536426,62,1,0
536427,23,1,0
536428,31,1,0
536429,45,1,0
536430,26,1,1
536431,54,1,1
536432,40,1,0
536433,33,0,0
536434,19,1,1
536435,27,1,0
536436,60,1,0
536437,36,0,0
536438,59,0,0
536439,20,0,1
536440,21,1,0
536441,58,1,1
536442,34,0,0
536443,23,1,0
536444,48,1,0
536445,16,1,0
536446,29,1,0
536447,43,1,0
536448,41,0,0
536449,57,0,0
536450,51,0,0
536451,46,0,0
536452,36,1,0
536453,26,1,0
536454,37,1,0
536455,48,1,0
536456,30,1,0
536457,37,0,0
536458,24,0,0
536459,46,1,0
536460,47,1,0
536461,19,1,0
536462,29,0,1
536463,38,1,1
536464,61,0,0
536465,47,0,0
536466,37,1,0
536467,63,1,0
536468,47,1,0
536469,42,1,0
536470,51,0,0
536471,17,1,0
536472,56,1,0
536473,22,1,1
536474,45,0,0
536475,21,1,0
536476,59,0,0
536477,39,0,0
536478,51,1,0
536479,40,1,0
536480,22,0,0
536481,55,1,0
536482,44,1,0
536483,19,0,0
536484,16,1,1
536485,59,1,0
536486,63,1,0
536487,48,1,0
536488,40,0,1
536489,20,0,0
536490,56,0,1
536491,40,1,0
536492,42,1,0
536493,24,1,1
536494,27,0,0
536495,62,1,0
536496,40,0,0
536497,21,0,0
536498,53,1,0
536499,48,1,0
536500,52,0,0
536501,55,1,0
536502,47,1,0
536503,38,1,0
536504,62,1,0
536505,17,1,0
536506,39,0,1
536507,33,0,0
536508,42,1,0
536509,37,0,0
536510,48,1,0
536511,37,1,1
536512,59,0,0
536513,59,1,0
536514,18,1,0
536515,50,1,0
536516,45,0,0
536517,42,1,1
536518,43,0,0
536519,46,1,0
536520,31,1,0
536521,37,1,0
536522,50,1,1
536523,61,1,0
536524,19,1,0
536525,33,0,0
536526,45,1,0
536527,21,0,1
536528,36,1,0
536529,62,1,0
536530,55,0,0
536531,31,1,1
536532,53,0,0
536533,33,0,0
536534,40,0,0
536535,51,1,0
536536,38,1,0
536537,53,1,0
536538,53,0,0
536539,60,1,0
536540,56,1,1
536541,63,1,0
536542,29,1,1
536543,22,1,0
536544,35,1,0
536545,18,1,0
536546,61,1,0
536547,42,0,0
536548,46,1,0
536549,51,0,0
536550,38,1,0
536551,19,1,0
536552,26,1,0
536553,29,1,0
536554,40,0,0
536555,56,0,0
536556,61,1,0
536557,47,1,0
536558,25,1,0
536559,16,1,0
536560,20,1,0
536561,38,1,0
536562,16,1,1
536563,25,1,0
536564,33,0,0
536565,52,1,0
536566,62,1,0
536567,31,1,0
536568,30,1,0
536569,17,1,0
536570,63,0,0
536571,42,1,0
536572,59,0,0
536573,29,1,0
536574,39,1,0
536575,34,0,1
536576,55,1,1
536577,47,0,0
536578,22,1,0
536579,62,1,1
536580,53,1,0
536581,47,1,0
536582,49,0,0
536583,36,1,0
536584,34,0,0
536585,63,0,0
536586,30,1,0
536587,25,1,0
536588,56,1,0
536589,63,0,1
536590,53,1,0
536591,34,0,0
536592,38,1,0
536593,31,1,0
536594,21,1,0
536595,29,1,0
536596,50,1,0
536597,62,0,1
536598,37,0,0
536599,17,0,0
536600,26,1,0
536601,38,1,0
536602,34,1,0
536603,41,1,0
536604,40,0,0
536605,18,1,0
536606,24,0,0
536607,39,1,0
536608,42,0,0
536609,51,1,0
536610,24,1,0
536611,25,1,0
536612,54,0,0
536613,56,1,0
536614,47,1,0
536615,28,1,0
536616,34,0,0
536617,38,0,0
536618,39,1,0
536619,52,1,0
536620,49,1,0
536621,20,1,0
536622,37,1,0
536623,36,1,0
536624,44,1,0
536625,35,1,0
536626,45,1,0
536627,21,1,0
536628,53,1,0
536629,32,1,0
536630,48,1,0
536631,59,0,1
536632,62,0,0
536633,34,1,0
536634,50,1,1
536635,47,0,0
536636,26,0,1
536637,57,1,0
536638,19,0,0
536639,20,1,0
536640,16,1,1
536641,41,1,0
536642,45,1,0
536643,27,0,0
536644,34,1,0
536645,61,1,1
536646,32,1,1
536647,39,1,1
536648,51,1,1
536649,22,1,0
536650,61,1,1
536651,57,0,0
536652,54,1,0
536653,30,1,0
536654,21,1,0
536655,16,0,0
536656,19,1,0
536657,37,1,1
536658,56,1,0
536659,41,1,0
536660,34,1,0
536661,24,1,0
536662,50,1,0
536663,52,1,1
536664,29,1,0
536665,30,0,0
536666,37,1,0
536667,42,1,0
536668,29,1,0
536669,38,1,0
536670,54,1,0
536671,16,1,0
536672,50,0,1
536673,33,1,0
536674,44,1,0
536675,55,1,0
536676,41,1,0
536677,47,1,0
536678,63,1,0
536679,45,1,0
536680,29,1,0
536681,27,1,0
536682,50,1,1
536683,21,1,0
536684,45,0,1
536685,30,1,0
536686,16,1,1
536687,49,0,0
536688,38,0,0
536689,60,0,0
536690,21,1,0
536691,53,1,0
536692,41,1,0
536693,26,0,0
536694,38,1,0
536695,43,1,0
536696,28,1,0
536697,55,1,0
536698,27,1,0
536699,17,1,0
536700,56,1,0
536701,21,1,0
536702,42,0,0
536703,28,0,0
536704,44,1,0
536705,44,1,0
536706,46,1,0
536707,39,1,0
536708,32,0,0
536709,41,1,0
536710,59,1,0
536711,32,1,0
536712,20,1,0
536713,31,1,0
536714,21,0,0
536715,31,1,0
536716,30,0,1
536717,38,1,1
536718,52,1,0
536719,20,0,0
536720,59,0,1
536721,36,0,0
536722,42,1,0
536723,32,1,0
536724,34,1,0
536725,40,1,0
536726,59,0,0
536727,33,0,1
536728,38,1,0
536729,53,1,1
536730,55,1,0
536731,29,1,0
536732,21,1,1
536733,18,1,0
536734,27,1,0
536735,27,1,0
536736,51,1,0
536737,16,0,1
536738,21,1,1
536739,21,1,0
536740,58,1,0
536741,16,1,1
536742,36,0,1
536743,18,1,0
536744,26,1,0
536745,48,1,0
536746,26,1,0
536747,42,1,0
536748,59,1,1
536749,35,1,0
536750,42,0,0
536751,18,1,0
536752,41,0,0
536753,44,1,0
536754,60,1,0
536755,16,0,0
536756,63,0,0
536757,17,1,0
536758,17,1,0
536759,40,1,0
536760,20,0,0
536761,51,1,0
536762,30,0,0
536763,23,1,0
536764,35,1,0
536765,54,0,0
536766,36,0,0
536767,53,1,0
536768,17,0,0
536769,63,0,0
536770,50,0,0
536771,40,1,0
536772,39,1,0
536773,54,0,1
536774,33,0,0
536775,54,1,0
536776,53,1,1
536777,37,1,0
536778,20,1,0
536779,54,1,0
536780,34,1,0
536781,52,0,0
536782,45,1,0
536783,20,1,1
536784,32,1,0
536785,54,0,0
536786,46,1,0
536787,26,0,0
536788,18,0,1
536789,41,0,0
536790,62,1,0
536791,42,0,0
536792,55,1,0
536793,59,0,0
536794,54,0,0
536795,28,1,0
536796,62,0,0
536797,16,0,0
536798,39,1,0
536799,17,1,0
536800,63,1,0
536801,30,1,0
536802,25,1,0
536803,55,1,0
536804,60,1,0
536805,22,1,0
536806,20,1,1
536807,52,0,0
536808,35,0,0
536809,17,0,0
536810,45,1,0
536811,63,1,0
536812,32,0,0
536813,57,1,0
536814,59,0,0
536815,26,1,0
536816,40,1,0
536817,57,0,0
536818,30,1,0
536819,62,1,0
536820,28,1,0
536821,32,0,0
536822,48,1,0
536823,25,1,0
536824,59,0,0
536825,56,0,0
536826,44,0,0
536827,55,1,1
536828,41,1,0
536829,35,1,0
536830,30,1,0
536831,54,1,0
536832,17,0,1
536833,53,1,0
536834,44,1,0
536835,18,1,1
536836,50,1,0
536837,63,0,0
536838,36,1,0
536839,48,1,0
536840,37,1,0
536841,49,0,0
536842,30,0,0
536843,56,0,0
536844,54,1,0
536845,38,1,0
536846,45,0,0
536847,24,0,0
536848,55,0,0
536849,58,1,0
536850,26,1,0
536851,58,1,0
536852,35,1,0
536853,30,1,0
536854,32,0,0
536855,61,1,1
536856,59,0,1
536857,40,0,0
536858,34,1,0
536859,24,1,0
536860,37,1,0
536861,56,1,0
536862,27,0,0
536863,45,1,0
536864,37,1,0
536865,49,1,0
536866,62,0,0
536867,45,1,0
536868,53,0,0
536869,47,1,0
536870,47,1,0
536871,44,1,0
536872,59,1,0
536873,51,1,0
536874,58,1,0
536875,16,1,0
536876,61,1,1
536877,26,1,1
536878,30,1,0
536879,52,0,0
536880,38,1,0
536881,58,0,0
536882,32,1,0
536883,57,0,1
536884,19,0,0
536885,23,1,0
536886,40,1,0
536887,18,1,0
536888,24,1,0
536889,25,0,0
536890,36,1,0
536891,46,1,0
536892,36,1,0
536893,41,1,0
536894,54,1,0
536895,53,1,0
536896,16,0,0
536897,58,1,0
536898,25,0,0
536899,24,0,0
536900,63,0,1
536901,62,1,0
536902,32,1,0
536903,23,1,0
536904,53,1,1
536905,51,0,0
536906,49,1,0
536907,37,1,0
536908,55,1,0
536909,27,1,0
536910,16,0,0
536911,24,0,0
536912,35,0,1
536913,29,0,0
536914,44,1,0
536915,54,1,0
536916,54,0,0
536917,60,1,0
536918,48,0,1
536919,45,1,1
536920,21,0,0
536921,57,0,0
536922,47,1,0
536923,42,0,0
536924,16,0,0
536925,55,1,0
536926,54,1,1
536927,37,1,1
536928,38,1,0
536929,45,0,0
536930,61,1,0
536931,24,1,0
536932,21,0,0
536933,52,1,0
536934,31,1,0
536935,40,1,0
536936,31,1,0
536937,42,1,0
536938,61,1,0
536939,29,1,1
536940,53,1,0
536941,33,1,0
536942,50,1,0
536943,32,0,0
536944,23,0,0
536945,26,1,1
536946,23,1,1
536947,20,1,0
536948,45,0,0
536949,46,1,0
536950,21,1,0
536951,59,1,0
536952,39,1,0
536953,53,1,0
536954,60,1,0
536955,37,1,0
536956,47,0,0
536957,37,0,0
536958,23,1,1
536959,62,0,0
536960,20,1,0
536961,38,0,0
536962,52,1,0
536963,42,0,1
536964,48,1,0
536965,29,0,1
536966,43,1,0
536967,63,1,0
536968,48,1,0
536969,61,1,0
536970,43,1,0
536971,40,1,0
536972,39,0,1
536973,22,1,0
536974,32,1,1
536975,19,1,0
536976,18,0,0
536977,40,1,0
536978,54,0,1
536979,54,1,0
536980,56,0,0
536981,33,1,0
536982,59,1,1
536983,37,1,0
536984,43,1,0
536985,18,0,0
536986,29,0,0
536987,41,1,0
536988,27,1,0
536989,33,1,0
536990,45,1,1
536991,39,1,0
536992,27,1,0
536993,50,1,0
536994,27,0,0
536995,44,1,0
536996,49,0,1
536997,61,0,0
536998,23,0,0
536999,22,1,0
537000,26,1,0
537001,29,1,0
537002,61,1,1
537003,47,1,0
537004,59,1,0
537005,50,0,1
537006,36,0,0
537007,18,1,0
537008,18,0,0
537009,38,1,0
537010,38,1,0
537011,33,1,0
537012,57,0,1
537013,22,1,0
537014,21,0,0
537015,40,1,0
537016,41,0,0
537017,29,0,1
537018,25,0,1
537019,16,0,0
537020,27,1,0
537021,34,1,1
537022,16,1,0
537023,49,0,0
537024,46,1,0
537025,48,0,0
537026,49,1,0
537027,26,0,1
537028,51,1,1
537029,61,1,0
537030,53,1,0
537031,48,1,1
537032,49,1,0
537033,48,1,0
537034,43,1,1
537035,51,1,0
537036,32,1,0
537037,29,0,0
537038,34,0,0
537039,46,0,1
537040,50,1,0
537041,25,0,0
537042,37,1,0
537043,52,1,0
537044,56,1,0
537045,27,1,1
537046,35,1,0
537047,42,1,0
537048,35,0,0
537049,26,1,0
537050,26,1,1
537051,31,0,1
537052,46,1,0
537053,30,0,1
537054,31,1,0
537055,16,1,0
537056,21,0,0
537057,54,1,0
537058,30,1,0
537059,46,0,0
537060,52,1,0
537061,40,0,0
537062,42,0,0
537063,22,0,0
537064,54,0,1
537065,39,1,1
537066,46,1,0
537067,45,0,0
537068,48,1,0
537069,46,0,0
537070,27,1,0
537071,35,0,0
537072,29,1,0
537073,17,0,0
537074,61,0,0
537075,51,1,0
537076,46,1,0
537077,56,1,0
537078,48,0,0
537079,43,1,0
537080,26,1,0
537081,27,0,0
537082,47,1,0
537083,57,1,0
537084,37,1,0
537085,60,0,0
537086,52,1,0
537087,55,0,0
537088,26,0,0
537089,50,0,0
537090,24,0,0
537091,63,1,1
537092,19,1,0
537093,24,1,0
537094,60,0,1
537095,56,0,0
537096,48,1,0
537097,54,1,1
537098,54,1,1
537099,58,0,0
537100,40,1,0
537101,25,1,0
537102,49,1,0
537103,51,0,0
537104,44,1,0
537105,54,1,0
537106,34,1,0
537107,27,1,0
537108,52,0,0
537109,55,1,0
537110,52,1,0
537111,24,1,1
537112,22,1,1
537113,47,1,1
537114,22,1,0
537115,51,1,1
537116,21,0,0
537117,44,1,0
537118,44,1,0
537119,31,1,0
537120,49,1,0
537121,22,1,0
537122,62,0,1
537123,42,1,0
537124,63,1,0
537125,39,1,0
537126,54,0,0
537127,52,1,0
537128,31,1,0
537129,34,1,0
537130,50,0,0
537131,54,1,0
537132,40,1,1
537133,32,1,0
537134,22,0,0
537135,31,1,1
537136,61,1,1
537137,29,1,0
537138,48,0,0
537139,28,1,0
537140,28,1,0
537141,52,1,0
537142,54,1,0
537143,24,1,0
537144,62,0,0
537145,18,1,1
537146,18,1,0
537147,28,1,0
537148,25,1,0
537149,57,0,1
537150,29,1,0
537151,36,0,0
537152,37,0,0
537153,27,0,0
537154,55,0,1
537155,33,1,0
537156,28,1,0
537157,49,1,0
537158,50,1,0
537159,19,1,0
537160,19,1,0
537161,17,0,0
537162,52,0,0
537163,40,1,1
537164,43,0,0
537165,63,1,0
537166,26,1,0
537167,44,1,0
537168,41,0,0
537169,28,1,0
537170,18,0,0
537171,39,0,1
537172,46,1,0
537173,56,1,0
537174,61,1,0
537175,61,1,0
537176,62,1,0
537177,52,0,1
537178,19,1,0
537179,55,0,0
537180,29,1,0
537181,30,0,0
537182,17,1,0
537183,50,1,0
537184,38,1,0
537185,51,1,0
537186,56,0,0
537187,48,1,0
537188,57,1,0
537189,41,1,0
537190,38,0,0
537191,29,1,1
537192,48,1,0
537193,63,0,0
537194,58,1,1
537195,54,1,0
537196,32,0,0
537197,33,1,0
537198,38,0,0
537199,27,1,0
537200,16,1,0
537201,29,1,0
537202,33,1,0
537203,48,1,0
537204,24,0,0
537205,25,1,0
537206,35,1,0
537207,38,1,0
537208,16,0,1
537209,30,1,0
537210,57,0,0
537211,63,1,0
537212,25,0,0
537213,51,1,0
537214,18,1,0
537215,17,1,0
537216,50,1,1
537217,41,0,0
537218,57,0,0
537219,52,0,0
537220,43,0,0
537221,51,1,0
537222,56,0,0
537223,35,1,0
537224,54,0,0
537225,58,1,0
537226,25,0,0
537227,21,1,1
537228,26,1,0
537229,58,0,0
537230,17,0,1
537231,63,1,0
537232,38,1,0
537233,19,0,0
537234,50,1,0
537235,52,0,0
537236,16,1,0
537237,27,1,0
537238,56,0,0
537239,23,1,0
537240,52,0,0
537241,22,1,0
537242,27,1,0
537243,40,1,0
537244,17,1,0
537245,28,1,0
537246,40,1,1
537247,54,0,0
537248,26,0,0
537249,21,1,0
537250,53,1,1
537251,32,0,0
537252,48,0,0
537253,28,0,0
537254,46,1,0
537255,31,1,0
537256,60,0,0
537257,54,1,0
537258,39,1,0
537259,35,1,0
537260,45,1,1
537261,33,0,0
537262,29,1,0
537263,35,1,0
537264,32,1,0
537265,48,1,0
537266,42,1,0
537267,53,1,0
537268,37,0,0
537269,51,1,1
537270,23,1,0
537271,52,0,1
537272,19,0,0
537273,25,1,1
537274,43,1,0
537275,22,1,0
537276,37,1,0
537277,33,1,0
537278,31,0,0
537279,31,1,0
537280,30,1,0
537281,20,1,0
537282,48,1,0
537283,27,0,0
537284,43,1,0
537285,59,1,0
537286,17,0,1
537287,43,1,1
537288,20,1,0
537289,63,0,0
537290,32,1,0
537291,25,1,0
537292,42,0,0
537293,46,0,0
537294,49,0,0
537295,20,0,0
537296,34,1,0
537297,46,1,0
537298,48,0,1
537299,35,1,0
537300,27,1,0
537301,52,1,0
537302,22,1,1
537303,43,1,1
537304,49,1,0
537305,20,0,0
537306,55,1,1
537307,40,1,0
537308,31,1,0
537309,63,1,0
537310,42,0,0
537311,41,0,0
537312,63,0,1
537313,26,0,0
537314,54,1,0
537315,44,0,0
537316,24,1,0
537317,24,1,0
537318,63,0,0
537319,34,1,1
537320,35,0,0
537321,18,1,1
537322,50,1,0
537323,19,0,0
537324,63,1,0
537325,45,1,0
537326,47,1,0
537327,58,0,0
537328,60,1,0
537329,40,0,0
537330,22,1,0
537331,29,0,0
537332,37,1,1
537333,43,1,0
537334,58,0,0
537335,61,0,1
537336,61,0,0
537337,52,1,0
537338,55,1,0
537339,50,1,0
537340,43,0,0
537341,49,1,0
537342,32,1,1
537343,48,1,0
537344,42,1,0
537345,20,1,0
537346,52,1,1
537347,45,0,0
537348,46,1,0
537349,51,1,0
537350,28,0,0
537351,31,0,1
537352,50,0,0
537353,57,0,1
537354,48,1,0
537355,41,1,0
537356,32,1,0
537357,23,0,1
537358,31,0,1
537359,31,1,0
537360,55,0,0
537361,34,1,0
537362,46,1,1
537363,57,1,0
537364,28,1,0
537365,16,0,1
537366,21,1,0
537367,17,1,0
537368,34,0,0
537369,25,1,0
537370,32,1,0
537371,39,0,0
537372,50,0,0
537373,40,0,0
537374,54,0,0
537375,21,1,0
537376,62,0,0
537377,21,1,0
537378,45,1,0
537379,16,1,0
537380,16,1,0
537381,63,1,0
537382,33,1,1
537383,63,0,0
537384,26,0,0
537385,26,0,0
537386,46,1,0
537387,57,1,0
537388,33,1,0
537389,53,1,0
537390,34,0,0
537391,56,1,0
537392,20,0,0
537393,20,1,0
537394,60,1,0
537395,19,1,0
537396,16,0,0
537397,49,1,0
537398,20,0,0
537399,36,0,0
537400,46,0,0
537401,31,1,0
537402,63,1,0
537403,32,0,0
537404,59,0,1
537405,22,1,0
537406,35,1,0
537407,48,1,0
537408,38,1,0
537409,16,1,0
537410,22,1,0
537411,36,0,0
537412,40,1,0
537413,17,1,0
537414,47,0,0
537415,40,1,1
537416,37,0,0
537417,24,1,0
537418,27,1,0
537419,52,1,0
537420,40,1,1
537421,17,0,0
537422,26,1,0
537423,54,1,0
537424,44,1,0
537425,35,1,0
537426,27,1,0
537427,44,0,0
537428,54,0,0
537429,33,1,0
537430,22,1,0
537431,32,1,0
537432,48,1,0
537433,20,1,0
537434,40,1,0
537435,21,1,0
537436,28,1,0
537437,50,1,0
537438,28,1,0
537439,44,1,0
537440,24,1,0
537441,49,1,0
537442,52,1,0
537443,20,1,0
537444,59,1,1
537445,53,1,0
537446,34,0,0
537447,18,1,0
537448,62,1,0
537449,17,1,0
537450,37,1,0
537451,48,0,0
537452,43,1,0
537453,52,1,0
537454,58,1,0
537455,40,0,0
537456,42,1,0
537457,19,1,0
537458,16,1,0
537459,26,1,0
537460,55,1,0
537461,31,0,0
537462,58,0,0
537463,47,0,0
537464,41,1,0
537465,37,1,1
537466,19,1,0
537467,60,0,0
537468,44,0,1
537469,35,1,0
537470,51,1,0
537471,24,0,0
537472,44,1,0
537473,20,0,0
537474,58,1,0
537475,61,1,0
537476,39,0,0
537477,21,0,1
537478,29,1,0
537479,25,1,0
537480,30,1,0
537481,30,1,1
537482,43,1,0
537483,16,1,0
537484,22,1,0
537485,41,0,0
537486,33,1,0
537487,60,1,0
537488,35,1,1
537489,37,1,0
537490,43,1,0
537491,32,1,0
537492,50,0,0
537493,16,1,1
537494,41,0,0
537495,31,1,0
537496,37,1,0
537497,52,1,0
537498,23,1,0
537499,34,0,0
537500,55,1,1
537501,48,1,0
537502,54,0,0
537503,29,1,0
537504,60,0,0
537505,49,1,0
537506,26,0,0
537507,45,0,0
537508,56,1,0
537509,39,0,0
537510,39,1,1
537511,54,1,0
537512,44,0,0
537513,49,1,1
537514,57,1,0
537515,28,1,1
537516,61,1,0
537517,53,1,0
537518,37,1,0
537519,21,1,0
537520,63,1,1
537521,45,1,1
537522,20,1,0
537523,59,0,0
537524,56,0,0
537525,46,0,1
537526,18,1,0
537527,24,1,0
537528,25,1,0
537529,29,1,1
537530,20,1,0
537531,25,1,0
537532,59,1,0
537533,26,1,0
537534,17,0,0
537535,19,1,0
537536,26,0,1
537537,39,0,0
537538,63,1,0
537539,32,0,0
537540,33,1,0
537541,47,0,0
537542,33,1,0
537543,20,1,0
537544,23,1,0
537545,20,1,0
537546,40,1,0
537547,45,0,0
537548,35,1,0
537549,50,1,0
537550,35,1,1
537551,44,1,0
537552,34,1,0
537553,31,0,0
537554,40,1,0
537555,51,0,0
537556,23,1,0
537557,22,1,0
537558,47,1,0
537559,63,0,0
537560,17,1,0
537561,38,0,0
537562,57,1,0
537563,63,0,0
537564,42,1,1
537565,32,1,0
537566,34,0,0
537567,30,1,0
537568,62,1,0
537569,48,0,0
537570,35,1,0
537571,32,1,1
537572,34,1,0
537573,52,1,0
537574,43,1,0
537575,59,0,0
537576,21,0,0
537577,31,1,1
537578,52,1,0
537579,33,1,0
537580,35,1,0
537581,44,1,0
537582,25,0,0
537583,57,1,0
537584,28,1,0
537585,26,1,0
537586,18,1,0
537587,19,1,1
537588,45,1,0
537589,38,1,0
537590,24,1,0
537591,17,1,0
537592,51,1,0
537593,29,1,0
537594,48,1,0
537595,34,1,0
537596,26,0,0
537597,38,1,0
537598,45,0,0
537599,32,1,0
537600,45,1,0
537601,39,1,0
537602,52,0,0
537603,45,0,0
537604,53,1,0
537605,36,1,0
537606,16,1,0
537607,61,1,0
537608,54,1,1
537609,33,1,0
537610,57,0,0
537611,52,0,0
537612,29,0,0
537613,29,1,0
537614,19,1,0
537615,32,1,0
537616,34,1,0
537617,46,1,0
537618,21,1,0
537619,51,0,0
537620,45,0,0
537621,57,0,0
537622,20,1,0
537623,18,1,0
537624,32,0,0
537625,22,1,0
537626,50,1,0
537627,37,1,0
537628,16,1,0
537629,56,0,0
537630,36,0,0
537631,53,1,1
537632,52,1,0
537633,38,1,0
537634,35,1,0
537635,25,1,0
537636,62,1,0
537637,58,1,0
537638,54,1,1
537639,35,0,0
537640,51,1,1
537641,32,1,0
537642,46,1,1
537643,54,1,0
537644,55,1,0
537645,22,1,0
537646,30,1,0
537647,43,1,0
537648,43,0,0
537649,23,1,0
537650,41,0,0
537651,48,1,0
537652,37,1,0
537653,47,0,0
537654,29,0,0
537655,27,1,0
537656,16,0,0
537657,63,1,0
537658,58,1,0
537659,34,0,0
537660,40,1,0
537661,63,1,0
537662,19,1,0
537663,60,1,0
537664,59,1,0
537665,19,0,0
537666,41,1,0
537667,52,1,0
537668,31,1,0
537669,24,0,0
537670,30,1,0
537671,18,1,0
537672,38,1,0
537673,24,1,0
537674,49,1,1
